customer_id,notification_category,target_id,target_type 
a3cb346c-7d7a-42d2-9499-f7b79ae5cef2,MANDATORY_NOTIFICATIONS,a3cb346c-7d7a-42d2-9499-f7b79ae5cef2,Customer
a0564ef5-8a3a-4ad9-ade4-ad6f3915cda7,BILLING_ACCOUNT_NOTIFICATIONS,e331988f-9dd7-438c-81bf-a76f6dbcf8c3,BillingAccount
26ef8a7c-c74f-493f-b98c-cc04b85dacfd,BILLING_ACCOUNT_NOTIFICATIONS,d6ebdaf5-cdc4-4a72-99f4-f4677b12a514,BillingAccount
8f1493e3-b7ed-4047-bf12-f41a08e994ea,BILLING_ACCOUNT_NOTIFICATIONS,95c64e60-852e-49b1-a72a-96bbf6ab716e,BillingAccount
99987f9b-e308-41ab-9ae3-f1f7d8275a90,BILLING_ACCOUNT_NOTIFICATIONS,4c31d4b6-0db7-4684-bfd1-bc2b98807003,BillingAccount
91e69d04-6032-47cd-b59b-1ea3b42cbc03,MANDATORY_NOTIFICATIONS,91e69d04-6032-47cd-b59b-1ea3b42cbc03,Customer
4417ecb2-b93d-475c-b002-2ce8420bbb5e,MANDATORY_NOTIFICATIONS,4417ecb2-b93d-475c-b002-2ce8420bbb5e,Customer
4bed65a6-68a4-42f6-801e-34e376468a53,MANDATORY_NOTIFICATIONS,4bed65a6-68a4-42f6-801e-34e376468a53,Customer
ec18ed92-8cc8-4210-9fc7-ea617b8055a6,BILLING_ACCOUNT_NOTIFICATIONS,5fb55f4e-00d7-44de-b1dc-ef00d5c72938,BillingAccount
503cec6a-6437-48bb-9a11-82498948d4d8,MANDATORY_NOTIFICATIONS,503cec6a-6437-48bb-9a11-82498948d4d8,Customer
f2c5a83c-b8d3-46ef-826e-8af8f01577d7,BILLING_ACCOUNT_NOTIFICATIONS,a08ac78e-b145-44d8-a596-71c7216ad6de,BillingAccount
99caf3ab-f04b-4942-9372-e8a64e049c5c,MANDATORY_NOTIFICATIONS,99caf3ab-f04b-4942-9372-e8a64e049c5c,Customer
64724b2e-7c6a-43c1-9499-96cc36075c59,BILLING_ACCOUNT_NOTIFICATIONS,67154616-66b6-43ab-87af-23445338713a,BillingAccount
117a4de3-c484-4130-a373-4694e7e33bee,BILLING_ACCOUNT_NOTIFICATIONS,94554091-a0b4-4a9d-9f35-6403f2d67764,BillingAccount
65d7973f-99db-4e6c-9235-dfd199e038b2,MANDATORY_NOTIFICATIONS,65d7973f-99db-4e6c-9235-dfd199e038b2,Customer
3e0493cf-e7b1-416b-b16e-839d4f24d97a,MANDATORY_NOTIFICATIONS,3e0493cf-e7b1-416b-b16e-839d4f24d97a,Customer
efdd9330-3447-4b22-910b-e3b267e19edc,MANDATORY_NOTIFICATIONS,efdd9330-3447-4b22-910b-e3b267e19edc,Customer
61f9bf9b-1075-4555-843a-db242b94678b,BILLING_ACCOUNT_NOTIFICATIONS,a2cae860-b12e-4134-8463-3cce6a1fc19b,BillingAccount
94d186e0-e51e-4c96-b198-7857a22d80b8,BILLING_ACCOUNT_NOTIFICATIONS,f79d4df1-f222-4f38-bd9f-0f4ac8cf786f,BillingAccount
df9654a6-fd37-4cab-85f6-eb30395d23d0,BILLING_ACCOUNT_NOTIFICATIONS,56ae519c-064e-451f-ad25-95039c1b484e,BillingAccount
9a38606f-ac12-4959-8790-b2670b04a1e6,MANDATORY_NOTIFICATIONS,9a38606f-ac12-4959-8790-b2670b04a1e6,Customer
ad79714b-7870-4634-a7b9-c1d7bf34ff62,BILLING_ACCOUNT_NOTIFICATIONS,ff0a6160-ac4b-402b-80e9-348fd7ea0727,BillingAccount
bf844f7e-d05b-44a6-a33f-6b16f5c79323,MANDATORY_EmEx_NOTIFICATIONS,bf844f7e-d05b-44a6-a33f-6b16f5c79323,Customer
fd6748ba-b3e6-421a-a9b1-96410a6154ec,MANDATORY_NOTIFICATIONS,fd6748ba-b3e6-421a-a9b1-96410a6154ec,Customer
47b8ce6d-0cb0-4034-8f99-c0db0e909630,BILLING_ACCOUNT_EmEx_NOTIFICATIONS,0a15a17b-fbf1-4c47-afa0-faa9867967cb,BillingAccount
df9b879a-dc78-4c4c-aab5-d6f8f0d25a02,BILLING_ACCOUNT_NOTIFICATIONS,88e421e8-e6fa-4f49-9534-79ba090813db,BillingAccount
ec623164-966e-4854-9f5f-d3a11532f6ea,BILLING_ACCOUNT_NOTIFICATIONS,14b44743-0e19-4e11-8a91-7e9fc7367f1c,BillingAccount
68ee7d6a-ee65-458a-99d5-7c6eab5e79af,MANDATORY_NOTIFICATIONS,68ee7d6a-ee65-458a-99d5-7c6eab5e79af,Customer
4417ecb2-b93d-475c-b002-2ce8420bbb5e,BILLING_ACCOUNT_NOTIFICATIONS,87063d5f-2aba-420d-938f-08b222eba90a,BillingAccount
0187787b-ffa5-48b2-949b-a374badc0483,MANDATORY_NOTIFICATIONS,0187787b-ffa5-48b2-949b-a374badc0483,Customer
341d9026-539d-4486-b5fc-5c6b2040b81f,BILLING_ACCOUNT_NOTIFICATIONS,f271bcca-4894-4e0f-b968-c81a8a1dea57,BillingAccount
bf844f7e-d05b-44a6-a33f-6b16f5c79323,BILLING_ACCOUNT_EmEx_NOTIFICATIONS,3fc94659-0c3d-4acc-ad8c-72e35bbb8f24,BillingAccount
ad79714b-7870-4634-a7b9-c1d7bf34ff62,BILLING_ACCOUNT_NOTIFICATIONS,23fb5326-0e8c-4e2f-8c62-f90d8de76f5a,BillingAccount
18f31765-4c60-4283-bd49-3b7f15ac3c0e,MANDATORY_NOTIFICATIONS,18f31765-4c60-4283-bd49-3b7f15ac3c0e,Customer
ea46acb1-cdfc-4f47-8b83-c502998e0b4a,BILLING_ACCOUNT_NOTIFICATIONS,9f7577dc-d3da-4cf5-a001-4074d04fcac4,BillingAccount
9e8e09f1-77a1-4bae-bf8d-5ec589d4ff59,MANDATORY_NOTIFICATIONS,9e8e09f1-77a1-4bae-bf8d-5ec589d4ff59,Customer
e5f0dafd-e947-414c-9ea7-35b15d4298c8,BILLING_ACCOUNT_NOTIFICATIONS,26ce5aa2-6d23-41a5-94ab-b8a2f21dbf9e,BillingAccount
61f9bf9b-1075-4555-843a-db242b94678b,MANDATORY_NOTIFICATIONS,61f9bf9b-1075-4555-843a-db242b94678b,Customer
e3170153-bb95-40a9-85be-2b7d07897f2b,BILLING_ACCOUNT_NOTIFICATIONS,299c25a3-c1c2-4968-b30c-7935e74368f2,BillingAccount
8eb324fd-1aca-4cb5-a0e4-02eb4366f7aa,MANDATORY_NOTIFICATIONS,8eb324fd-1aca-4cb5-a0e4-02eb4366f7aa,Customer
038539c4-6952-4fa4-a507-7bec46cdd027,BILLING_ACCOUNT_NOTIFICATIONS,6fac160f-ca17-400f-8903-6ef2533eeb83,BillingAccount
028ec3c2-f903-4a6c-b28c-c9bdd019a22d,MANDATORY_NOTIFICATIONS,028ec3c2-f903-4a6c-b28c-c9bdd019a22d,Customer
c0c2afec-e221-437d-a7f7-d8dad6627ad4,MANDATORY_NOTIFICATIONS,c0c2afec-e221-437d-a7f7-d8dad6627ad4,Customer
097da2d8-8aad-4e9d-8cff-f2570d8528f7,MANDATORY_NOTIFICATIONS,097da2d8-8aad-4e9d-8cff-f2570d8528f7,Customer
c38bd6af-ad88-46bc-9f92-f5f0f1596107,MANDATORY_EmEx_NOTIFICATIONS,c38bd6af-ad88-46bc-9f92-f5f0f1596107,Customer
ac32f74e-cb7f-4794-95e9-9ac6843ebd65,BILLING_ACCOUNT_NOTIFICATIONS,92a7c375-54d7-42e1-a49a-7b86a829749e,BillingAccount
bf844f7e-d05b-44a6-a33f-6b16f5c79323,BILLING_ACCOUNT_NOTIFICATIONS,3fc94659-0c3d-4acc-ad8c-72e35bbb8f24,BillingAccount
1cea0ebe-b966-454d-b04a-e499ccdcdb71,BILLING_ACCOUNT_NOTIFICATIONS,3d8cf722-460d-42d6-9c12-873c4ca79bd0,BillingAccount
3415a191-ce6b-44e5-b567-29f84d9a47c5,MANDATORY_NOTIFICATIONS,3415a191-ce6b-44e5-b567-29f84d9a47c5,Customer
6fcedafb-e412-4067-bdcd-4c10592e4584,MANDATORY_NOTIFICATIONS,6fcedafb-e412-4067-bdcd-4c10592e4584,Customer
9fb5c53d-5f04-48ba-b34e-7e57509bd387,BILLING_ACCOUNT_NOTIFICATIONS,618eadff-04e7-45ff-b72a-7f190758afdb,BillingAccount
bc6754bd-0a81-41e3-acff-e6c6c3f0ff5b,BILLING_ACCOUNT_NOTIFICATIONS,e3ff1533-db74-49ff-8b0b-f319ef844879,BillingAccount
73fbcdc9-0e72-4493-9d37-70114296d87d,BILLING_ACCOUNT_NOTIFICATIONS,9e10bc61-6905-4e91-839d-54192d954f24,BillingAccount
6ed2fedc-247f-4fa3-9242-bcaaa9546053,BILLING_ACCOUNT_NOTIFICATIONS,cd2aad39-0845-4e6c-bda7-c58d3d7b104f,BillingAccount
68f225c2-95a3-4644-9369-de8a248c967c,BILLING_ACCOUNT_NOTIFICATIONS,a8789bee-1dd8-4bca-81f5-92249844b9b7,BillingAccount
26a9fdad-913c-4096-a29e-98b4ed3dad1c,MANDATORY_NOTIFICATIONS,26a9fdad-913c-4096-a29e-98b4ed3dad1c,Customer
74397436-fc78-4571-9cc0-ac3cc6c702f8,MANDATORY_NOTIFICATIONS,74397436-fc78-4571-9cc0-ac3cc6c702f8,Customer
a44e1004-bb78-4477-b6b7-d1869bda6001,BILLING_ACCOUNT_NOTIFICATIONS,a71ba6ed-b3f4-4817-b44f-368a211cf677,BillingAccount
5f4faebd-98f7-4d8d-8a75-a081d89dfd7a,BILLING_ACCOUNT_EmEx_NOTIFICATIONS,d7439f6a-bf3d-4b07-a1a8-7009eb7488b4,BillingAccount
1d703902-eb6e-4171-851f-5b51be290db8,MANDATORY_NOTIFICATIONS,1d703902-eb6e-4171-851f-5b51be290db8,Customer
c0c2afec-e221-437d-a7f7-d8dad6627ad4,BILLING_ACCOUNT_NOTIFICATIONS,882c1fa2-42d2-47de-912b-c835f3742fd9,BillingAccount
8e4c39cb-e83c-49d2-ac9e-ac74f1c95a3e,MANDATORY_NOTIFICATIONS,8e4c39cb-e83c-49d2-ac9e-ac74f1c95a3e,Customer
422b550d-8196-404a-844e-9991a9a9eef8,BILLING_ACCOUNT_NOTIFICATIONS,0d7b1664-91a8-44d2-bfed-6678408c49b5,BillingAccount
a704510a-1d38-41be-a63e-fac8ea3e0da8,BILLING_ACCOUNT_NOTIFICATIONS,7349641b-c92f-4a13-992b-d9a32f04d24f,BillingAccount
91e69d04-6032-47cd-b59b-1ea3b42cbc03,BILLING_ACCOUNT_NOTIFICATIONS,699f3086-15ee-46d7-ae20-2d4a89ce7f9a,BillingAccount
38aa0084-60c5-4ca0-818a-4d98aa2bb4da,MANDATORY_NOTIFICATIONS,38aa0084-60c5-4ca0-818a-4d98aa2bb4da,Customer
24c381dd-8584-4546-b41c-da2a05a15e4f,BILLING_ACCOUNT_NOTIFICATIONS,7b28442d-e82b-483d-a64d-c27e9dd1aa4e,BillingAccount
66d02b42-f574-4d94-b8ba-ee918003e464,BILLING_ACCOUNT_NOTIFICATIONS,70992688-da68-4547-be75-531496b60689,BillingAccount
929e72a7-d479-4440-8670-2d70074d6278,MANDATORY_EmEx_NOTIFICATIONS,929e72a7-d479-4440-8670-2d70074d6278,Customer
8785fd68-b678-4875-bb30-0cfc8a93540c,BILLING_ACCOUNT_NOTIFICATIONS,9b6f4559-1816-4e4c-8887-7a8efc436d44,BillingAccount
5a3c5387-750e-43f0-b0be-523b1de5b3f1,MANDATORY_NOTIFICATIONS,5a3c5387-750e-43f0-b0be-523b1de5b3f1,Customer
c18e782d-933f-4a5c-a710-04822531cc79,BILLING_ACCOUNT_NOTIFICATIONS,cf1130fa-8fc6-46c6-9d55-4cac9c11d12b,BillingAccount
15ea7392-6929-4ca1-a1be-07435cab7e0c,BILLING_ACCOUNT_NOTIFICATIONS,42f19ea4-4b13-4b46-b65f-ee88ad12d912,BillingAccount
4afe1086-30e8-45c1-9ef1-40ee6ffec87a,BILLING_ACCOUNT_NOTIFICATIONS,dcf7818c-b2b0-4164-ab02-8d5c5c45d847,BillingAccount
fc11f314-b092-4e11-8ba3-3b34ed06cc8c,BILLING_ACCOUNT_NOTIFICATIONS,33068ef5-744e-4f03-97d3-f118511fc3a9,BillingAccount
f68b3518-c9ac-4195-9b5b-707d80a7a5d3,MANDATORY_NOTIFICATIONS,f68b3518-c9ac-4195-9b5b-707d80a7a5d3,Customer
d1d89f29-a4ad-48fb-8a51-779b6b3f8e92,BILLING_ACCOUNT_NOTIFICATIONS,4035a550-2dd0-4724-a0d4-673e13458170,BillingAccount
29794174-0cc3-4f93-8e34-dabfc6823def,BILLING_ACCOUNT_NOTIFICATIONS,6c6b1699-aba1-4745-86b0-d395dbf1ec15,BillingAccount
3aac96d6-d26f-4323-8b1a-6a20c1ddf522,MANDATORY_NOTIFICATIONS,3aac96d6-d26f-4323-8b1a-6a20c1ddf522,Customer
b1216b71-2bee-44f3-8ae7-d83064cdfda6,MANDATORY_NOTIFICATIONS,b1216b71-2bee-44f3-8ae7-d83064cdfda6,Customer
5825f6b8-3cc7-4483-b3d2-5bffb9a4b373,MANDATORY_NOTIFICATIONS,5825f6b8-3cc7-4483-b3d2-5bffb9a4b373,Customer
3aac96d6-d26f-4323-8b1a-6a20c1ddf522,BILLING_ACCOUNT_NOTIFICATIONS,ce5da5ea-f2d7-4069-acc3-b9412051182f,BillingAccount
c07e7544-3d58-44aa-a5cb-7ba03e62a8d1,MANDATORY_NOTIFICATIONS,c07e7544-3d58-44aa-a5cb-7ba03e62a8d1,Customer
57db14e7-c6d4-4ced-b515-9d37c00b42fc,BILLING_ACCOUNT_NOTIFICATIONS,284a2fdc-12d3-41f2-a1f5-518aa0a8002c,BillingAccount
19787dd2-b24c-401e-be2f-16f5af16756d,MANDATORY_NOTIFICATIONS,19787dd2-b24c-401e-be2f-16f5af16756d,Customer
3aeae729-9f66-438e-b776-0c247cc0c33d,BILLING_ACCOUNT_NOTIFICATIONS,dcb8548a-33ee-468b-b021-cc5e7792bbe8,BillingAccount
422b550d-8196-404a-844e-9991a9a9eef8,MANDATORY_NOTIFICATIONS,422b550d-8196-404a-844e-9991a9a9eef8,Customer
892ae57e-3a45-4512-9881-15b46a163e96,BILLING_ACCOUNT_NOTIFICATIONS,72a1837e-a776-48f1-897a-ac4f6a57f39c,BillingAccount
c5863d9a-5fa2-44f1-a323-a41e3867a6cd,BILLING_ACCOUNT_NOTIFICATIONS,1cd07d85-2678-4758-93c0-763b3090418d,BillingAccount
fe4dd3ad-8529-4217-a904-e82b1023c161,MANDATORY_NOTIFICATIONS,fe4dd3ad-8529-4217-a904-e82b1023c161,Customer
efdd9330-3447-4b22-910b-e3b267e19edc,MANDATORY_EmEx_NOTIFICATIONS,efdd9330-3447-4b22-910b-e3b267e19edc,Customer
c0652d34-f577-4e32-9ef8-a14404273a88,MANDATORY_NOTIFICATIONS,c0652d34-f577-4e32-9ef8-a14404273a88,Customer
69767a7a-14a6-402d-a458-0fedbbf284dd,MANDATORY_NOTIFICATIONS,69767a7a-14a6-402d-a458-0fedbbf284dd,Customer
e43d862a-b419-410e-890d-16e7e8bf7c87,MANDATORY_NOTIFICATIONS,e43d862a-b419-410e-890d-16e7e8bf7c87,Customer
164bf808-bd06-4476-a44d-6e5c0588ab79,BILLING_ACCOUNT_NOTIFICATIONS,ad6f76f2-fee7-4268-bf39-8ea6ead0c3c6,BillingAccount
9775199e-c4da-4745-b4b2-181a69657b92,MANDATORY_NOTIFICATIONS,9775199e-c4da-4745-b4b2-181a69657b92,Customer
481ccd9a-451d-43ad-8445-226b3bf22142,MANDATORY_NOTIFICATIONS,481ccd9a-451d-43ad-8445-226b3bf22142,Customer
cc6960ba-eb85-4e57-8c54-96614a9e94dc,BILLING_ACCOUNT_NOTIFICATIONS,1acea168-6390-4018-8ce4-a65a9a23863e,BillingAccount
ac32f74e-cb7f-4794-95e9-9ac6843ebd65,MANDATORY_NOTIFICATIONS,ac32f74e-cb7f-4794-95e9-9ac6843ebd65,Customer
229d20b4-9dcb-4c49-ad8d-5a2828663909,MANDATORY_EmEx_NOTIFICATIONS,229d20b4-9dcb-4c49-ad8d-5a2828663909,Customer
23dea755-907b-401c-8576-2914c22ca141,BILLING_ACCOUNT_NOTIFICATIONS,9e615590-e81f-4dda-8fea-4d455d8bc031,BillingAccount
629d4cb7-5b97-4abd-b839-075cb090ba84,MANDATORY_NOTIFICATIONS,629d4cb7-5b97-4abd-b839-075cb090ba84,Customer
1cea0ebe-b966-454d-b04a-e499ccdcdb71,MANDATORY_NOTIFICATIONS,1cea0ebe-b966-454d-b04a-e499ccdcdb71,Customer
c03ecb4e-401b-4754-97f9-02210eef6b83,MANDATORY_NOTIFICATIONS,c03ecb4e-401b-4754-97f9-02210eef6b83,Customer
37d81622-52b7-4831-a340-9ed6da67750e,MANDATORY_NOTIFICATIONS,37d81622-52b7-4831-a340-9ed6da67750e,Customer
639b2936-7b8f-46d3-b553-1f2a6a4646f6,BILLING_ACCOUNT_NOTIFICATIONS,be46bbc3-a0b2-4715-b13b-2971a9c9498e,BillingAccount
a88a735e-c52d-4fd0-a1f3-d501d1e3b0dd,MANDATORY_NOTIFICATIONS,a88a735e-c52d-4fd0-a1f3-d501d1e3b0dd,Customer
b2918401-31b1-4507-90fb-beae5a56c679,BILLING_ACCOUNT_NOTIFICATIONS,f1508501-6eda-4e96-bdb6-a24674905381,BillingAccount
2ac160b0-18dd-439f-bafa-dc7672298ae2,MANDATORY_NOTIFICATIONS,2ac160b0-18dd-439f-bafa-dc7672298ae2,Customer
d6784f53-9d38-43de-b07f-9025a9dcb935,BILLING_ACCOUNT_EmEx_NOTIFICATIONS,2109cab9-5c10-4093-b326-7174b1a0d35c,BillingAccount
18aa8170-ab35-4e50-b016-f80425289175,BILLING_ACCOUNT_NOTIFICATIONS,53036f88-669e-4d64-a428-8782e1e9f055,BillingAccount
750f4dbf-8c5f-46a5-acec-920f9fa3a7ca,BILLING_ACCOUNT_NOTIFICATIONS,939f6077-ca3a-4316-ba47-e4454e1d2d26,BillingAccount
d8032e9b-f132-48f9-a4a5-8ec099cc7e2f,MANDATORY_NOTIFICATIONS,d8032e9b-f132-48f9-a4a5-8ec099cc7e2f,Customer
47573b9b-3047-489c-9dce-b9b098e73888,MANDATORY_NOTIFICATIONS,47573b9b-3047-489c-9dce-b9b098e73888,Customer
a8c598a5-a281-493f-a5a7-e938ba7f6a97,BILLING_ACCOUNT_NOTIFICATIONS,6c32c070-2bb1-46b6-95aa-c7762d8b791b,BillingAccount
3d42617b-32b2-4e5a-aa91-3eaae6d35fe0,BILLING_ACCOUNT_NOTIFICATIONS,0da4394b-09d5-4cc6-8c69-55adead9b839,BillingAccount
c516d3cd-2417-4f1a-9868-f1547235dbcf,MANDATORY_NOTIFICATIONS,c516d3cd-2417-4f1a-9868-f1547235dbcf,Customer
080ae2e0-a2c3-4c63-afbd-ad8b3dcaf113,MANDATORY_NOTIFICATIONS,080ae2e0-a2c3-4c63-afbd-ad8b3dcaf113,Customer
736926b2-c614-4b91-95ca-a0a1ee2b100e,BILLING_ACCOUNT_NOTIFICATIONS,06725e72-8cfb-4652-bb9c-0bc44c067ad4,BillingAccount
3ed09c79-8e4f-4bef-8a0e-dfa08d3ef6e6,MANDATORY_NOTIFICATIONS,3ed09c79-8e4f-4bef-8a0e-dfa08d3ef6e6,Customer
3102d33e-8689-45d4-83de-bbad68a9569e,MANDATORY_NOTIFICATIONS,3102d33e-8689-45d4-83de-bbad68a9569e,Customer
d3a6ef28-4096-4f2d-ad2e-30f4e6fc84cd,MANDATORY_NOTIFICATIONS,d3a6ef28-4096-4f2d-ad2e-30f4e6fc84cd,Customer
b0185db8-2887-43f5-a218-478982da8677,MANDATORY_NOTIFICATIONS,b0185db8-2887-43f5-a218-478982da8677,Customer
07088ea7-5003-4e60-a73b-1386f1aa41fc,BILLING_ACCOUNT_EmEx_NOTIFICATIONS,cc1f6901-41e1-4552-8e01-a264fd5f54b0,BillingAccount
3102d33e-8689-45d4-83de-bbad68a9569e,BILLING_ACCOUNT_EmEx_NOTIFICATIONS,9e07a235-fba5-471c-9576-f6ece69002c0,BillingAccount
3d42617b-32b2-4e5a-aa91-3eaae6d35fe0,MANDATORY_NOTIFICATIONS,3d42617b-32b2-4e5a-aa91-3eaae6d35fe0,Customer
3e6c6671-3b2c-4375-8cd7-f8ed9e8129a6,BILLING_ACCOUNT_NOTIFICATIONS,ee61bce4-496f-4071-92e2-dae7da052e86,BillingAccount
1b4b5258-3ab5-4067-a946-c026ff0e6735,BILLING_ACCOUNT_NOTIFICATIONS,4dae5a6a-5737-4ec6-af7b-3345b5aee2e4,BillingAccount
2adecf10-e269-4ab3-b216-696a2878f2d2,MANDATORY_NOTIFICATIONS,2adecf10-e269-4ab3-b216-696a2878f2d2,Customer
457129e2-c39e-4a5d-9931-64dfd69f81da,BILLING_ACCOUNT_NOTIFICATIONS,1ac83923-102d-47e5-ba28-cafa3b8994ff,BillingAccount
e2fc0a80-bc05-4f2f-b05d-cd3e6ab979b6,MANDATORY_NOTIFICATIONS,e2fc0a80-bc05-4f2f-b05d-cd3e6ab979b6,Customer
820208ed-a422-4ccf-9f02-0e60c4517563,MANDATORY_NOTIFICATIONS,820208ed-a422-4ccf-9f02-0e60c4517563,Customer
943bee06-442c-4a6d-ac2c-36ef1d08948c,MANDATORY_NOTIFICATIONS,943bee06-442c-4a6d-ac2c-36ef1d08948c,Customer
61f36ca1-a45f-41e5-8d6d-72db73fc16b2,MANDATORY_NOTIFICATIONS,61f36ca1-a45f-41e5-8d6d-72db73fc16b2,Customer
038539c4-6952-4fa4-a507-7bec46cdd027,BILLING_ACCOUNT_NOTIFICATIONS,b1f29712-fc86-4944-8d95-841d3700884e,BillingAccount
3cca9e62-b899-4d97-9504-2cd62a0b190f,MANDATORY_NOTIFICATIONS,3cca9e62-b899-4d97-9504-2cd62a0b190f,Customer
150a206e-0a5e-451c-a50e-61b41968ec13,BILLING_ACCOUNT_NOTIFICATIONS,ac86f4f3-de7d-41ef-99b9-1d859ae2ac0c,BillingAccount
c180fe2c-b0af-4b66-a2a2-4282a3c0b342,BILLING_ACCOUNT_NOTIFICATIONS,06b0549d-18b7-49af-bb5a-f20ebe743e7d,BillingAccount
4113c299-517e-42e6-92cf-0f9cce495e1d,BILLING_ACCOUNT_NOTIFICATIONS,e71520fa-4f75-4eba-81a2-6b90ad62603f,BillingAccount
c1e0fa86-cf4a-479d-a6b0-3b723533f238,BILLING_ACCOUNT_NOTIFICATIONS,b4938775-6002-421b-8924-7a8f29362e90,BillingAccount
54b2a5b2-0b1d-4fab-8736-450e9fa12ff5,BILLING_ACCOUNT_NOTIFICATIONS,4e5ca5d5-dd15-4abc-995c-cf332d6bbbd5,BillingAccount
3d2b7cfe-870c-41b3-93e9-415af596838b,MANDATORY_EmEx_NOTIFICATIONS,3d2b7cfe-870c-41b3-93e9-415af596838b,Customer
ec18ed92-8cc8-4210-9fc7-ea617b8055a6,MANDATORY_NOTIFICATIONS,ec18ed92-8cc8-4210-9fc7-ea617b8055a6,Customer
8c837dbf-ccb1-42a0-bd51-9b2d70ce3879,MANDATORY_NOTIFICATIONS,8c837dbf-ccb1-42a0-bd51-9b2d70ce3879,Customer
7d77b834-c6e6-42f2-8f2f-69c939c4574b,MANDATORY_NOTIFICATIONS,7d77b834-c6e6-42f2-8f2f-69c939c4574b,Customer
48068610-dc22-4907-b147-e86d4c3683c1,MANDATORY_NOTIFICATIONS,48068610-dc22-4907-b147-e86d4c3683c1,Customer
69767a7a-14a6-402d-a458-0fedbbf284dd,BILLING_ACCOUNT_NOTIFICATIONS,19c69f68-e19f-48ee-af3e-633a6787b5d3,BillingAccount
3eb6451c-da89-4ea5-b682-0bb69466b203,BILLING_ACCOUNT_NOTIFICATIONS,7eaf085f-d0f1-45ca-8d05-fda8ca332af7,BillingAccount
db1d7924-3c6d-4897-9bea-50c7750bf3af,MANDATORY_NOTIFICATIONS,db1d7924-3c6d-4897-9bea-50c7750bf3af,Customer
9b92a00f-b8c4-4d60-b150-156e425bdcba,MANDATORY_NOTIFICATIONS,9b92a00f-b8c4-4d60-b150-156e425bdcba,Customer
723bcbcc-bca2-4d3f-b399-9985f46e9982,MANDATORY_NOTIFICATIONS,723bcbcc-bca2-4d3f-b399-9985f46e9982,Customer
c07e7544-3d58-44aa-a5cb-7ba03e62a8d1,BILLING_ACCOUNT_NOTIFICATIONS,45afdfa7-3cce-4887-b216-5b2331a3332b,BillingAccount
7c1a0a84-8342-49fa-ae73-768b2d517987,BILLING_ACCOUNT_NOTIFICATIONS,6c1eeaa4-f98d-4e15-aa14-21c6efa5fbe3,BillingAccount
5ccad34d-4b7a-4c2a-97ec-239b0bc2d335,BILLING_ACCOUNT_NOTIFICATIONS,cbc900d1-dcd5-4eec-830a-cf89c30a3008,BillingAccount
3102d33e-8689-45d4-83de-bbad68a9569e,BILLING_ACCOUNT_EmEx_NOTIFICATIONS,adfc7a89-aa73-4e5c-8d2e-ad1713bec456,BillingAccount
a7f117be-2ec9-43e2-a186-7a973824f2f8,BILLING_ACCOUNT_NOTIFICATIONS,ce0c1404-0730-4dd5-8851-96d6164cc8ec,BillingAccount
65001f3d-c428-4283-bd67-8c4912809c1b,BILLING_ACCOUNT_NOTIFICATIONS,935bbe71-c404-46ea-9cf9-d2e6bcfe43ad,BillingAccount
23aabf36-7721-4935-9a5f-578587393900,BILLING_ACCOUNT_NOTIFICATIONS,e7f59922-7bfa-4008-8bda-694e4a892757,BillingAccount
c38bd6af-ad88-46bc-9f92-f5f0f1596107,MANDATORY_NOTIFICATIONS,c38bd6af-ad88-46bc-9f92-f5f0f1596107,Customer
3102d33e-8689-45d4-83de-bbad68a9569e,BILLING_ACCOUNT_NOTIFICATIONS,ef78d624-1628-449f-b4c8-8a4d66cd9188,BillingAccount
e6ff4540-bc1b-4ccf-9e78-9f4869b7d1a0,BILLING_ACCOUNT_NOTIFICATIONS,ba8b3de4-e7f6-49ec-a49d-15df278ba2ae,BillingAccount
2ac160b0-18dd-439f-bafa-dc7672298ae2,BILLING_ACCOUNT_NOTIFICATIONS,b0bc78c5-357c-4df8-bbbe-fff08c4afd7d,BillingAccount
f51c894d-245a-4b5e-bbb0-8e85e66c0a22,BILLING_ACCOUNT_NOTIFICATIONS,6638d628-daec-42f4-90ed-cd8455baa3f7,BillingAccount
64e526a0-75f0-4c59-9d8c-77ad1b61b429,MANDATORY_NOTIFICATIONS,64e526a0-75f0-4c59-9d8c-77ad1b61b429,Customer
31e25a1d-d441-48a2-aed4-a2838df94c25,BILLING_ACCOUNT_NOTIFICATIONS,a9fe8a40-dbbd-4fe0-8149-0f6219332262,BillingAccount
a4144a90-18ce-4c8d-9f9d-fca52a47926c,BILLING_ACCOUNT_NOTIFICATIONS,8b83e535-078d-46b8-adae-518c1f7f99e0,BillingAccount
3102d33e-8689-45d4-83de-bbad68a9569e,BILLING_ACCOUNT_EmEx_NOTIFICATIONS,23b4668e-8cc9-419f-acc0-b6e36b77ed7e,BillingAccount
a79b4cfc-8a3f-4cfc-b4f8-1d0266d945c1,BILLING_ACCOUNT_NOTIFICATIONS,75467282-5f89-46b0-bd80-64dc74717915,BillingAccount
26a9fdad-913c-4096-a29e-98b4ed3dad1c,BILLING_ACCOUNT_NOTIFICATIONS,1de9e079-fb71-465c-b839-627b49e53f11,BillingAccount
d74fe8c3-bcd7-4de7-90fd-dcc5d721bc02,MANDATORY_NOTIFICATIONS,d74fe8c3-bcd7-4de7-90fd-dcc5d721bc02,Customer
